*Pick And Place List
*Company=
*Author=
*eMail=
*
*Project=speeduino pro NA6
*Date=14:02:53
*CreatedBy=Fritzing 0.9.3b.04.19.5c895d327c44a3114e5fcc9d8260daf0cbb52806
*
*
*Coordinates in mm, always center of component
*Origin 0/0=Lower left corner of PCB
*Rotation in degree (0-360, math. pos.)
*
*No;Value;Package;X;Y;Rotation;Side;Name
325;;;64.7622;-56.2914;0;Bottom;TXT14
326;;;54.9529;-5.4104;0;Bottom;Copper Fill159
327;2.4k;0805 [SMD];25.8112;-12.3869;-90;Top;R28
328;0.22µF;0805 [SMD, multilayer];34.295;-40.082;0;Top;C6
329;;;84.2311;-40.717;0;Bottom;Via8
330;2.4k;0805 [SMD];22.0012;-12.532;-90;Top;R27
331;;;60.0329;-45.6948;0;Bottom;Copper Fill506
332;;;79.9084;-17.9199;0;Bottom;Copper Fill526
333;;THT;60.7362;-66.752;0;Bottom;J77
334;;;73.5584;-35.0395;0;Bottom;Copper Fill425
335;;;29.1084;-44.5899;0;Bottom;Copper Fill122
336;;;40.6654;-37.5668;0;Bottom;Copper Fill382
337;;;31.5468;-57.8614;0;Bottom;Copper Fill313
338;;THT;55.6562;-61.672;0;Bottom;J56
339;;;49.3268;-65.4814;0;Bottom;Copper Fill271
340;;;64.7622;-61.3714;0;Bottom;TXT13
341;;;36.5633;-21.9204;0;Bottom;Copper Fill140
342;;;35.2933;-45.0344;0;Bottom;Copper Fill124
343;;;43.5911;-38.812;0;Bottom;Via29
344;1k;0805 [SMD];61.7448;-14.0469;0;Top;R6
345;;;23.2711;-38.812;0;Bottom;Via26
346;;;68.9229;-52.4004;0;Bottom;Copper Fill151
347;;;39.9288;-24.8795;0;Bottom;Copper Fill432
348;;;36.6776;-17.1452;0;Bottom;Copper Fill407
349;;;36.6268;-60.4014;0;Bottom;Copper Fill42
350;;;68.1736;-57.0486;0;Bottom;Copper Fill38
351;;;19.2024;-31.8899;0;Bottom;Copper Fill438
352;;;56.9468;-52.7814;0;Bottom;Copper Fill94
353;100k;0805 [SMD];33.4312;-74.617;90;Top;R18
354;;;52.07;-85.141;0;Bottom;Copper Fill239
355;;;80.4361;-46.8316;90;Bottom;MPX4250AP
356;;;54.4068;-62.9414;0;Bottom;Copper Fill34
357;;;5.4737;-65.7354;0;Bottom;Copper Fill452
358;;;95.0214;-36.2714;0;Bottom;Copper Fill383
359;;;39.7129;-40.6148;0;Bottom;Copper Fill496
360;;;95.0214;-46.4314;0;Bottom;Copper Fill98
361;;;44.2468;-65.4814;0;Bottom;Copper Fill269
362;;;39.1668;-65.4814;0;Bottom;Copper Fill267
363;;;32.3088;-19.1899;0;Bottom;Copper Fill510
364;;;36.6268;-60.4014;0;Bottom;Copper Fill298
365;;;31.5468;-60.4014;0;Bottom;Copper Fill296
366;;SO;22.0774;-89.612;-90;Top;IC3
367;;;89.3111;-46.432;0;Bottom;Via1
368;;THT;53.1162;-56.592;0;Bottom;J54
369;;;41.7068;-55.3214;0;Bottom;Copper Fill74
370;;;63.8429;-72.9744;0;Bottom;Copper Fill421
371;;SO;21.925;-83.262;-90;Top;IC4
372;;;50.1904;-34.1759;0;Bottom;Copper Fill488
373;;;55.6768;-75.0826;0;Bottom;Copper Fill244
374;;THT;32.7962;-59.132;0;Bottom;J2
375;;;32.7533;-19.6344;0;Bottom;Copper Fill199
376;;;39.1668;-52.7814;0;Bottom;Copper Fill349
377;;;5.0038;-66.1799;0;Bottom;Copper Fill175
378;0.22µF;0805 [SMD, multilayer];40.8062;-40.082;0;Top;C10
379;;;23.9061;-26.112;0;Bottom;Via20
380;;;95.4024;-86.4999;0;Bottom;Copper Fill190
381;;;95.0214;-64.2114;0;Bottom;Copper Fill276
382;;;15.1189;-5.832;0;Bottom;TXT16
383;;;83.5025;-71.1456;0;Bottom;Copper Fill196
384;;;49.3268;-60.4014;0;Bottom;Copper Fill303
385;;;35.3361;-44.527;0;Bottom;Via39
386;;THT;60.7362;-51.512;0;Bottom;J69
387;;;55.4101;-45.4916;0;Bottom;Copper Fill478
388;0.1µF;0805 [SMD, multilayer];27.4774;-35.002;180;Top;C3
389;;;74.7014;-71.044;0;Bottom;Copper Fill255
390;;;74.0029;-34.6204;0;Bottom;Copper Fill132
391;;THT;58.1962;-59.132;0;Bottom;J67
392;;;30.3022;-19.1264;0;Bottom;Copper Fill404
393;;;31.5468;-55.3214;0;Bottom;Copper Fill70
394;;;23.5204;-73.3935;0;Bottom;Copper Fill486
395;;THT;32.7962;-54.052;0;Bottom;J4
396;;;36.6268;-65.4814;0;Bottom;Copper Fill266
397;;;48.4124;-75.6795;0;Bottom;Copper Fill209
398;;;20.9804;-53.0354;0;Bottom;Copper Fill327
399;;;56.0324;-45.1995;0;Bottom;Copper Fill479
400;;;19.8374;-94.1199;0;Bottom;Copper Fill179
401;;;73.5584;-35.0395;0;Bottom;Copper Fill133
402;;;47.9933;-75.2604;0;Bottom;Copper Fill207
403;;;26.1493;-79.045;0;Bottom;Copper Fill185
404;;;95.5929;-21.641;0;Bottom;Copper Fill214
405;;THT;40.4162;-59.132;0;Bottom;J25
406;;;34.0868;-60.4014;0;Bottom;Copper Fill297
407;;;35.2933;-44.1454;0;Bottom;Copper Fill418
408;1µF;0805 [SMD, multilayer];20.3411;-29.922;180;Top;C12
409;;;68.4784;-52.8195;0;Bottom;Copper Fill436
410;;;63.9111;-72.467;0;Bottom;Via19
411;;THT;53.1162;-61.672;0;Bottom;J50
412;;;74.0029;-35.484;0;Bottom;Copper Fill423
413;;;56.2102;-19.6979;0;Bottom;Copper Fill520
414;;0805 [SMD];48.4262;-88.3419;0;Top;LED4
415;;;49.9872;-50.0128;0;Bottom;Copper Fill108
416;;;41.7068;-57.8614;0;Bottom;Copper Fill59
417;2.49k;0805 [SMD];27.4774;-37.542;180;Top;R3
418;;;33.2105;-40.6148;0;Bottom;Copper Fill494
419;;;44.2468;-62.9414;0;Bottom;Copper Fill284
420;;;39.9288;-24.8795;0;Bottom;Copper Fill145
421;;;28.9814;-30.8104;0;Bottom;Copper Fill387
422;;;61.5188;-42.0499;0;Bottom;Copper Fill149
423;;THT;60.7362;-54.052;0;Bottom;J71
424;;;95.0214;-54.0514;0;Bottom;Copper Fill342
425;;;31.5468;-60.4014;0;Bottom;Copper Fill40
426;;;54.4068;-65.4814;0;Bottom;Copper Fill20
427;;;71.6788;-19.7995;0;Bottom;Copper Fill182
428;;;32.7533;-18.7454;0;Bottom;Copper Fill200
429;;THT;53.1162;-51.512;0;Bottom;J51
430;;;32.7961;-19.1271;0;Bottom;Via32
431;;;68.2625;-71.1456;0;Bottom;Copper Fill188
432;;;28.9052;-35.0395;0;Bottom;Copper Fill523
433;1k;0805 [SMD];28.5961;-83.8969;180;Top;R15
434;100k;0805 [SMD];39.1462;-16.8319;90;Top;R32
435;;THT;48.0362;-66.752;0;Bottom;J75
436;;;8.6868;-59.3092;0;Bottom;Copper Fill259
437;;;31.5468;-52.7814;0;Bottom;Copper Fill84
438;470;0805 [SMD];20.325;-40.082;0;Top;R2
439;;THT;45.4962;-54.052;0;Bottom;J35
440;;;20.574;-86.2078;0;Bottom;Copper Fill238
441;;;90.5811;-13.4121;0;Bottom;Via45
442;;;32.3088;-19.1899;0;Bottom;Copper Fill201
