*Pick And Place List
*Company=
*Author=
*eMail=
*
*Project=schematic v0.3.2
*Date=00:39:59
*CreatedBy=Fritzing 0.9.2b.11.19.8d2d5970658f0bed09c661c9ea9a515b5f40f44c
*
*
*Coordinates in mm, always center of component
*Origin 0/0=Lower left corner of PCB
*Rotation in degree (0-360, math. pos.)
*
*No;Value;Package;X;Y;Rotation;Side;Name
345;;;4.87971;-4.86262;0;Bottom;Hole5
346;;;91.2747;-51.5705;0;Bottom;TXT8
347;470;THT;50.5996;-22.6427;-90;Bottom;R4
348;680;THT;22.6878;-69.6327;0;Bottom;R28
349;;300 mil [THT];58.2196;-101.357;-90;Bottom;D16
350;;;74.7522;-55.6692;0;Bottom;Copper Fill58
351;100k;THT;96.3196;-117.893;-90;Bottom;R11
352;;;84.9122;-58.2092;0;Bottom;Copper Fill45
353;;;74.7522;-50.5892;0;Bottom;Copper Fill206
354;;300 mil [THT];40.4396;-36.5873;-90;Bottom;D1
355;;;87.4522;-53.1292;0;Bottom;Copper Fill194
356;;;2.16718;-125.423;0;Bottom;TXT4
357;;;27.4574;-127.119;0;Bottom;Copper Fill105
358;;;69.6722;-53.1292;0;Bottom;Copper Fill73
359;470;THT;75.9996;-22.6427;-90;Bottom;R22
360;100k;THT;45.5196;-84.8727;90;Bottom;R48
361;;;56.9722;-58.2092;0;Bottom;Copper Fill34
362;;;95.0468;-65.8292;0;Bottom;Copper Fill134
363;;;87.4522;-58.2092;0;Bottom;Copper Fill46
364;;;91.2678;-54.1105;0;Bottom;TXT8
365;1k;THT;86.1596;-82.3327;180;Bottom;R23
366;1k;THT;48.0596;-117.893;-90;Bottom;R16
367;;;72.2122;-53.1292;0;Bottom;Copper Fill188
368;0.1µF;200 mil [THT, multilayer];88.6996;-100.113;90;Bottom;C13
369;;;84.9122;-50.5892;0;Bottom;Copper Fill96
370;;;2.38265;-102.559;0;Bottom;TXT4
371;1k;THT;86.1596;-70.9027;180;Bottom;R30
372;;;82.3722;-53.1292;0;Bottom;Copper Fill192
373;1µF;200 mil [THT, multilayer];74.7296;-89.9527;180;Bottom;C11
374;;;51.8922;-53.1292;0;Bottom;Copper Fill180
375;;;59.4868;-93.566;0;Bottom;Copper Fill113
376;;;79.8322;-53.1292;0;Bottom;Copper Fill77
377;;;54.4322;-53.1292;0;Bottom;Copper Fill67
378;100k;THT;58.2196;-84.8727;90;Bottom;R55
379;;;82.3722;-55.6692;0;Bottom;Copper Fill61
380;10µF;200 mil [THT, tantalum];25.1996;-105.193;-90;Bottom;C16
381;;;95.0468;-65.8292;0;Bottom;Copper Fill22
382;100k;THT;53.1396;-117.893;-90;Bottom;R17
383;;;79.8322;-55.6692;0;Bottom;Copper Fill172
384;;;95.0468;-63.2892;0;Bottom;Copper Fill140
385;;THT;68.4078;-53.1227;90;Bottom;J7
386;;;95.0468;-75.9892;0;Bottom;Copper Fill18
387;;;2.15138;-110.461;0;Bottom;TXT4
388;;;82.3722;-53.1292;0;Bottom;Copper Fill78
389;1k;THT;42.9796;-84.8727;90;Bottom;R51
390;;THT;64.4426;-7.42867;90;Bottom;J1
391;;;54.4322;-50.5892;0;Bottom;Copper Fill198
392;;300 mil [THT];40.4678;-65.8481;90;Bottom;D7
393;;;95.0468;-68.3692;0;Bottom;Copper Fill21
394;;;64.5922;-55.6692;0;Bottom;Copper Fill166
395;;300 mil [THT];54.4096;-36.5873;-90;Bottom;D3
396;0.22µF;200 mil [THT, multilayer];44.2496;-35.3427;-90;Bottom;C4
397;;;51.7975;-0.864567;0;Bottom;TXT4
398;;;77.2922;-55.6692;0;Bottom;Copper Fill171
399;;THT;96.3196;-23.9127;0;Bottom;JP5
400;;;64.5922;-53.1292;0;Bottom;Copper Fill185
401;0.1µF;200 mil [THT, multilayer];30.2796;-105.193;-90;Bottom;C15
402;1k;THT;55.6796;-84.8727;90;Bottom;R57
403;680;THT;25.2278;-60.7427;-90;Bottom;R26
404;;;64.5922;-50.5892;0;Bottom;Copper Fill202
405;;;66.8234;-0.958547;0;Bottom;TXT4
