*Pick And Place List
*Company=
*Author=
*eMail=
*
*Project=schematic v0.4.4-smt
*Date=08:10:02
*CreatedBy=Fritzing 0.9.3b.04.19.5c895d327c44a3114e5fcc9d8260daf0cbb52806
*
*
*Coordinates in mm, always center of component
*Origin 0/0=Lower left corner of PCB
*Rotation in degree (0-360, math. pos.)
*
*No;Value;Package;X;Y;Rotation;Side;Name
286;47µF;200 mil [THT, tantalum];68.9912;-87.072;90;Bottom;C14
287;;;41.4528;-87.7699;0;Bottom;Copper Fill731
288;;;15.9766;-35.6364;0;Bottom;Copper Fill509
289;;;57.4294;-32.4868;0;Bottom;Copper Fill518
290;;;21.3614;-33.7314;0;Bottom;Copper Fill511
291;;;86.2838;-61.6714;0;Bottom;Copper Fill450
292;;;39.2176;-24.2699;0;Bottom;Copper Fill767
293;;;92.8442;-13.2908;-90;Bottom;TXT4
294;;;75.4888;-28.0799;0;Bottom;Copper Fill725
295;;;16.2861;-44.527;0;Bottom;Via38
296;;;37.6174;-86.919;0;Bottom;Copper Fill386
297;;;39.7129;-90.5004;0;Bottom;Copper Fill200
298;;;69.0946;-69.1467;-90;Bottom;TXT2
299;;;11.2014;-17.8564;0;Bottom;Copper Fill128
300;;;11.2014;-10.2364;0;Bottom;Copper Fill605
301;;;3.81;-10.0332;0;Bottom;Copper Fill152
302;;;11.2014;-20.3964;0;Bottom;Copper Fill571
303;;;79.7814;-32.1312;0;Bottom;Copper Fill521
304;;;72.8011;-38.177;0;Bottom;Via9
305;;;84.1629;-40.3354;0;Bottom;Copper Fill639
306;;;38.6588;-43.9295;0;Bottom;Copper Fill630
307;;;65.7733;-38.9384;0;Bottom;Copper Fill312
308;;;46.9646;-38.4304;0;Bottom;Copper Fill512
309;1k;THT;44.2262;-41.987;90;Bottom;R21
310;;;62.5094;-57.963;0;Bottom;Copper Fill472
311;;THT;7.3962;-31.827;0;Bottom;J52
312;;;21.3614;-36.2714;0;Bottom;Copper Fill80
313;;;39.1033;-44.374;0;Bottom;Copper Fill628
314;;;18.1911;-11.5071;0;Bottom;Via68
315;;;96.2533;-27.864;0;Bottom;Copper Fill194
316;;;11.2014;-28.0164;0;Bottom;Copper Fill537
317;;;65.7733;-17.704;0;Bottom;Copper Fill255
318;;;21.463;-8.687;0;Bottom;Copper Fill157
319;;;21.3614;-53.772;0;Bottom;Copper Fill41
320;;;44.958;-36.9699;0;Bottom;Copper Fill365
321;;;3.5433;-84.8616;0;Bottom;Copper Fill303
322;;;13.7414;-38.1764;0;Bottom;Copper Fill500
323;;;39.1033;-43.5104;0;Bottom;Copper Fill177
324;;;92.5068;-42.9516;0;Bottom;Copper Fill60
325;;;63.6524;-26.8099;0;Bottom;Copper Fill710
326;;;5.3086;-41.0974;0;Bottom;Copper Fill62
327;;;79.8068;-74.1936;0;Bottom;Copper Fill419
328;;;34.0661;-41.352;0;Bottom;Via5
329;;;13.5128;-8.0774;0;Bottom;Copper Fill615
330;;;16.4338;-62.3699;0;Bottom;Copper Fill814
331;;;47.9933;-30.8104;0;Bottom;Copper Fill380
332;;;61.9633;-83.5154;0;Bottom;Copper Fill280
333;;;18.1911;-26.747;0;Bottom;Via67
