*Pick And Place List
*Company=
*Author=
*eMail=
*
*Project=schematic v0.4
*Date=22:13:44
*CreatedBy=Fritzing 0.9.2b.11.19.8d2d5970658f0bed09c661c9ea9a515b5f40f44c
*
*
*Coordinates in mm, always center of component
*Origin 0/0=Lower left corner of PCB
*Rotation in degree (0-360, math. pos.)
*
*No;Value;Package;X;Y;Rotation;Side;Name
269;;;41.4782;-9.6395;0;Bottom;Copper Fill260
270;;;74.168;-89.6495;0;Bottom;Copper Fill440
271;;;67.6529;-18.9232;0;Bottom;Copper Fill257
272;;;8.0137;-17.7548;0;Bottom;Copper Fill166
273;;;86.614;-19.7614;0;Bottom;Copper Fill379
274;;;76.708;-40.7164;0;Bottom;Copper Fill71
275;;;90.1954;-43.2564;0;Bottom;Copper Fill67
276;;TO220 [THT];6.1262;-82.373;180;Bottom;Q4
277;1k;THT;52.4812;-71.832;90;Bottom;R58
278;;;66.3829;-37.4906;0;Bottom;Copper Fill201
279;;;42.9561;-41.352;0;Bottom;Via11
280;;;86.0933;-95.301;0;Bottom;Copper Fill499
281;;;84.6582;-40.7799;0;Bottom;Copper Fill163
282;;;36.2204;-19.8503;0;Bottom;Copper Fill523
283;;;72.5932;-89.6495;0;Bottom;Copper Fill177
284;0.22µF;200 mil [THT, multilayer];72.8012;-23.572;-90;Bottom;C10
285;;;9.2964;-16.5102;0;Bottom;Copper Fill367
286;;;47.3329;-20.2948;0;Bottom;Copper Fill233
287;;;95.0214;-78.1814;0;Bottom;Copper Fill18
288;;;21.3868;-46.4568;0;Bottom;Copper Fill57
289;;;90.3224;-44.5899;0;Bottom;Copper Fill478
290;;;3.5433;-83.0328;0;Bottom;Copper Fill460
291;;;54.0766;-78.1814;0;Bottom;Copper Fill15
292;;;94.3229;-7.2646;0;Bottom;Copper Fill400
293;;;32.7533;-56.312;0;Bottom;Copper Fill489
294;;;95.0214;-75.6414;0;Bottom;Copper Fill19
295;;;21.3868;-26.1368;0;Bottom;Copper Fill104
296;;;16.6116;-20.7266;0;Bottom;Copper Fill375
297;;;48.768;-78.0798;0;Bottom;Copper Fill290
298;;;40.3606;-37.9224;0;Bottom;Copper Fill83
299;;;40.9956;-26.6956;0;Bottom;Copper Fill106
300;;THT;90.5812;-15.952;180;Bottom;JP3
301;;;96.2533;-35.4586;0;Bottom;Copper Fill180
302;;;6.2992;-6.4899;0;Bottom;Copper Fill491
303;;;34.4678;-86.4364;0;Bottom;Copper Fill276
304;;300 mil [THT];49.3316;-94.692;180;Bottom;D10
305;680;THT;37.2412;-82.627;0;Bottom;R12
306;;;87.4014;-30.1754;0;Bottom;Copper Fill102
307;;;92.202;-55.3468;0;Bottom;Copper Fill318
